level_0,index,id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,default_time,payoff_time,status_time
28,294462,23138,60,28,32,148,440528.14,91.35670804,5.99,4.65,189.82,2.836358176,0,0,1,0,692,89.6,5.99,0,0,0
28,294428,23136,60,28,32,148,595164.78,73.12216808,6.65,4.65,189.82,2.836358176,0,0,1,0,714,70.6,6.65,0,0,0
15,294399,23135,47,28,32,148,258993.38,109.59777,7.9,4.65,149.58,1.668182319,0,0,1,0,612,77.8,7.9,1,0,1
28,294383,23134,60,28,32,148,225287.55,65.17874316,2.925,4.65,189.82,2.836358176,0,0,1,0,666,95,2.925,0,0,0
28,294354,23133,60,28,32,148,99462.33,69.33927904,7.65,4.65,189.82,2.836358176,0,0,1,0,645,80,7.65,0,0,0
28,294310,23130,60,28,32,148,176103.49,72.78446808,6.99,4.65,189.82,2.836358176,0,0,1,0,651,65,6.99,0,0,0
28,294276,23128,60,27,32,148,850244.09,90.55745787,6,4.71,189.82,2.836358176,0,1,0,0,691,80,6,0,0,0
28,294244,23125,60,27,32,148,126486.1,55.92039286,3.615,4.71,189.82,2.836358176,0,0,1,0,794,75,0,0,0,0
28,294185,23121,60,27,32,148,362188.5,86.08209843,7.6,4.71,189.82,2.836358176,0,0,1,0,642,85,7.6,0,0,0
28,294156,23120,60,27,32,148,188267.61,91.90468555,9,4.71,189.82,2.836358176,0,0,1,0,533,85,9,0,0,0
17,294127,23119,49,27,32,148,306663.02,112.8621981,6.85,4.71,154.94,2.456633821,0,0,1,0,642,80,6.85,1,0,1
14,294092,23117,46,27,32,148,87434.84,111.8187775,8.95,4.71,155.61,1.175909032,0,0,1,0,629,80,8.95,1,0,1
28,294077,23116,60,27,32,148,296141.53,67.93005098,7.25,4.71,189.82,2.836358176,0,0,1,0,627,74.4,7.25,0,0,0
28,294048,23115,60,27,32,148,397354.28,74.84706261,7.85,4.71,189.82,2.836358176,0,0,1,0,696,95,7.85,0,0,0
28,294014,23113,60,27,32,150,377656.66,85.08775988,2,4.71,189.82,2.836358176,0,1,0,0,648,90,2,0,0,0
11,293980,23110,43,27,32,148,190573.74,114.3437614,7.5,4.71,156.04,2.694110549,0,0,1,0,712,80,8.54,1,0,1
28,293968,23109,60,27,32,148,82113.33,45.81650312,7.65,4.71,189.82,2.836358176,0,0,1,0,626,76.2,7.65,0,0,0
31,293909,23099,60,28,29,148,310190.77,85.68369469,2.765,4.65,189.82,2.836358176,1,0,0,0,807,79.8,1,0,0,0
31,293877,23098,60,28,29,188,444313.59,94.34564886,3.59,4.65,189.82,2.836358176,0,0,1,0,729,80,1.375,0,0,0
31,293839,23096,60,27,29,188,341234.85,91.90463354,3.04,4.71,189.82,2.836358176,0,0,1,0,751,80,1.375,0,0,0
31,293801,23094,60,27,29,187,74547.49,24.60242736,2.001,4.71,189.82,2.836358176,0,0,1,0,686,80,1.375,0,0,0
31,293769,23093,60,28,29,148,395980.62,86.13726538,2.283,4.65,189.82,2.836358176,0,0,1,0,763,80,1,0,0,0
23,293737,23092,52,27,29,199,351628.39,78.27644444,2,4.71,161.13,1.081049418,0,0,1,0,665,80,1.375,1,0,1
30,45607,4588,60,27,30,148,58318.57,79.44776803,2,4.71,189.82,2.836358176,0,0,1,0,658,80,2,0,0,0
31,293690,23087,60,27,29,147,222781.75,72.9071078,2.64,4.71,189.82,2.836358176,1,0,0,0,765,80,1,0,0,0
31,293658,23086,60,27,29,147,303841.44,69.8171597,2.404,4.71,189.82,2.836358176,0,0,1,0,640,60.8,8.125,0,0,0
31,293626,23085,60,27,29,148,82343.5,35.08083441,2.32,4.71,189.82,2.836358176,0,1,0,1,634,70,1.7,0,0,0
31,293594,23084,60,27,29,147,69135.46,49.06352536,2,4.71,189.82,2.836358176,0,0,1,0,646,73.9,1.25,0,0,0
12,293562,23083,41,27,29,147,835779.44,108.3739108,3.271,4.71,161.06,2.682496806,0,0,1,0,696,74,1,1,0,1
22,293539,23081,51,26,29,194,258933.93,113.0440234,2,4.64,158.6,1.269044263,0,0,1,0,652,76.9,1.75,1,0,1
31,293516,23080,60,26,29,187,385918.85,91.54061035,3.49,4.64,189.82,2.836358176,0,1,0,0,753,80,1.625,0,0,0
31,293484,23079,60,26,29,147,107616.14,87.98358976,3.24,4.64,189.82,2.836358176,0,0,1,0,770,84.8,2,0,0,0
32,293444,23076,60,26,28,186,400364.37,73.83766834,3.875,4.64,189.82,2.836358176,0,0,1,0,696,80,1.625,0,0,0
31,293411,23075,60,26,29,202,196736.72,68.61831282,2,4.64,189.82,2.836358176,0,0,1,0,722,80,8.25,0,0,0
11,293377,23073,39,26,28,186,721108.39,124.4014489,4.026,4.64,158.16,-0.241080652,0,0,1,0,707,80,1.625,1,0,1
18,293346,23069,47,27,29,147,223240.45,108.7600359,3.477,4.71,149.58,1.668182319,0,0,1,0,735,72.5,1.25,1,0,1
14,293327,23068,42,26,28,186,392940.9,103.7239016,3.346,4.64,161,3.02949864,0,0,1,0,812,70.8,1.75,1,0,1
16,293307,23066,43,26,27,186,793169.61,123.6983443,3.436,4.64,156.04,2.694110549,0,0,1,0,712,80,1.75,1,0,1
31,293290,23065,60,26,29,146,201711.41,53.1559002,2,4.64,189.82,2.836358176,0,0,1,0,681,80,1.25,0,0,0
16,293256,23063,44,26,28,146,502028.73,128.4891643,3.561,4.64,150.91,1.875514938,0,1,0,0,698,80,1.25,1,0,1
33,293239,23062,60,25,27,146,148799.06,74.83544944,3.59,5.15,189.82,2.836358176,0,1,0,0,633,67.5,1.625,0,0,0
11,293205,23061,38,26,27,146,190519.04,91.56371791,5.064,4.64,158.77,-3.339549297,0,0,1,1,639,60,1.825,1,0,1
33,293178,23057,60,25,27,145,276625,62.22128138,2.558,5.15,189.82,2.836358176,0,0,1,0,674,80,1.375,0,0,0
24,293144,23056,51,25,27,185,130660.4,89.62781888,4.273,5.15,158.6,1.269044263,0,0,1,1,714,60,2.2,1,0,1
17,293119,23055,44,25,27,145,152841.11,120.6240554,3.967,5.15,150.91,1.875514938,0,0,1,0,653,75,1.625,1,0,1
33,293101,23054,60,25,27,145,446947.51,96.66532303,5.18,5.15,189.82,2.836358176,0,0,1,0,703,80,1.75,0,0,0
33,293067,23053,60,25,27,185,407193.87,65.18934191,3.89,5.15,189.82,2.836358176,0,0,1,0,668,56,1.75,0,0,0
33,293033,23052,60,25,27,185,533287.5,87.15298564,3.99,5.15,189.82,2.836358176,0,0,1,0,654,70.6,2,0,0,0
33,292995,23050,60,25,27,145,380769.63,69.79122476,3.39,5.15,189.82,2.836358176,0,0,1,0,815,61.5,1.375,0,0,0
33,292955,23048,60,25,27,185,419963.11,95.7266471,3.69,5.15,189.82,2.836358176,0,0,1,0,781,80,1.75,0,0,0
33,292910,23046,60,25,27,185,280600.36,76.93774501,3.265,5.15,189.82,2.836358176,0,1,0,0,701,64.4,1.75,0,0,0
33,292876,23045,60,25,27,145,120232,66.31498508,3.375,5.15,189.82,2.836358176,0,0,1,1,703,69.4,1.825,0,0,0
13,292815,23041,40,25,27,185,265753.66,109.993682,4.232,5.15,156.21,1.585965512,0,0,1,1,667,70,2.2,1,0,1
12,292801,23040,39,24,27,185,704784.84,115.6593989,4.251,4.86,158.16,-0.241080652,0,0,1,0,761,75.4,1.75,1,0,1
15,292788,23039,42,24,27,145,426527.09,99.58480319,3.446,4.86,161,3.02949864,0,0,1,1,724,67.2,1.825,1,0,1
11,292767,23037,38,24,27,185,390455.99,122.2796467,4.489,4.86,158.77,-3.339549297,0,1,0,0,674,80,1.75,1,0,1
11,292740,23034,38,24,27,184,269795.02,123.4863174,4.889,4.86,158.77,-3.339549297,0,0,1,1,724,80,2.2,1,0,1
33,292728,23033,60,24,27,200,320896.27,55.62587189,2,4.86,189.82,2.836358176,0,0,1,0,768,80,2,0,0,0
11,292690,23030,38,24,27,184,350283.95,120.4802592,5.064,4.86,158.77,-3.339549297,0,1,0,0,684,78.1,1.5,1,0,1
28,292678,23029,55,24,27,184,218501.09,100.5568182,3.834,4.86,180.07,2.422274869,0,0,1,0,662,80,1.5,1,0,1
19,292632,23024,45,23,26,144,330595.54,126.3209251,3.668,4.39,154.87,1.639154926,0,0,1,0,672,80,1,1,0,1
11,292612,23023,37,23,26,144,859024.73,118.3884844,4.673,4.39,153.35,-4.146710947,0,0,1,0,707,75,1,1,0,1
34,292598,23021,60,23,26,184,450491.64,79.1673054,3.465,4.39,189.82,2.836358176,0,0,1,0,783,69.9,1.25,0,0,0
34,292561,23019,60,23,26,183,343471.53,92.28979078,3.765,4.39,189.82,2.836358176,0,1,0,0,703,72.4,1.25,0,0,0
34,292517,23015,60,23,26,183,484901.51,96.90196298,3,4.39,189.82,2.836358176,0,0,1,0,685,80,1.25,0,0,0
19,292448,23007,45,23,26,183,696546.68,124.7584052,3.468,4.39,154.87,1.639154926,0,0,1,0,684,80,1.25,1,0,1
29,292426,23005,55,22,26,143,392802.8,101.7244597,3.359,4.34,180.07,2.422274869,0,1,0,0,752,76.8,1,1,0,1
34,292387,23002,60,22,26,183,232399.43,94.78382611,5.125,4.34,189.82,2.836358176,0,0,1,0,767,80,1.25,0,0,0
20,292328,22999,46,22,26,182,527988.44,105.8281695,3.045,4.34,155.61,1.175909032,0,1,0,0,781,75,1.25,1,0,1
14,292299,22993,40,22,26,183,462063.06,139.3906886,2,4.34,156.21,1.585965512,0,1,0,0,697,90,2.25,1,0,1
12,292263,22987,36,22,24,142,627877.66,125.6645761,5.779,4.34,151.48,-3.516567987,0,0,1,0,680,80,1,1,0,1
34,292240,22985,60,22,26,143,65481.96,68.60446483,2.765,4.34,189.82,2.836358176,1,0,0,1,746,70,1.45,0,0,0
15,292195,22983,39,22,24,142,593380.58,96.31969912,3.501,4.34,158.16,-0.241080652,0,1,0,0,742,68.1,1,1,0,1
36,292179,22982,60,22,24,182,169625.63,80.04483546,4.444,4.34,189.82,2.836358176,0,1,0,1,740,70,1.7,0,0,0
22,292058,22971,46,22,24,182,306565.84,102.9052042,2.417,4.34,155.61,1.175909032,0,1,0,1,726,70,1.55,1,0,1
13,292017,22968,37,22,24,142,383569.51,123.2272619,4.473,4.34,153.35,-4.146710947,1,0,0,0,704,80,1,1,0,1
14,291998,22966,38,22,24,142,418519.23,103.8923239,4.039,4.34,158.77,-3.339549297,0,1,0,0,705,70,1,1,0,1
16,291958,22962,39,21,23,182,437171.16,114.3190859,4.501,3.94,158.16,-0.241080652,0,0,1,0,711,80,1.1,1,0,1
37,291908,22955,60,21,23,142,337022.47,57.94182736,2,3.94,189.82,2.836358176,0,0,1,0,658,75,1,0,0,0
13,291814,22950,36,21,23,142,515972.81,130.5990581,4.979,3.94,151.48,-3.516567987,0,0,1,0,662,89.3,2,1,0,1
15,291800,22949,39,22,24,182,598670.31,117.2174318,3.801,4.34,158.16,-0.241080652,0,0,1,0,689,80,1.1,1,0,1
36,291780,22946,60,22,24,142,385402.23,73.35338865,3.565,4.34,189.82,2.836358176,0,0,1,0,640,70,1,0,0,0
37,291738,22944,60,21,23,142,410393.54,83.62190571,4.108,3.94,189.82,2.836358176,0,0,1,0,641,75,1,0,0,0
11,291694,22942,34,21,23,142,380552.33,90.84548734,7.144,3.94,173.35,-0.314447747,0,0,1,0,766,74.3,1,1,0,1
37,291658,22937,60,21,23,181,227694.68,46.4167126,2,3.94,189.82,2.836358176,0,0,1,0,676,71.7,1.1,0,0,0
14,117456,11071,42,26,28,146,427231.75,128.4577131,5.75,4.64,161,3.02949864,0,0,1,0,650,90,5.75,1,0,1
19,291554,22924,42,21,23,141,759760.3,96.11416589,3.621,3.94,161,3.02949864,0,0,1,0,660,70.7,1,1,0,1
25,291534,22923,48,21,23,141,292615.66,117.5533769,4,3.94,146.45,2.715902885,0,1,0,0,741,80,1,1,0,1
12,291508,22922,35,21,23,181,436899.43,113.7300763,6.529,3.94,162.09,-2.805844087,0,0,1,0,800,80,1.1,1,0,1
18,291490,22920,41,21,23,141,346171.96,112.4386344,3.421,3.94,161.06,2.682496806,0,0,1,0,658,79.9,1,1,0,1
37,291436,22913,60,21,23,141,170685.3,65.88436929,2.965,3.94,189.82,2.836358176,0,0,1,0,729,64.9,1,0,0,0
24,291388,22910,46,21,22,141,335653.91,114.0924477,3.495,3.94,155.61,1.175909032,0,0,1,0,788,79.9,1,1,0,1
37,291363,22909,60,21,23,141,94106.43,71.4109155,4.065,3.94,189.82,2.836358176,0,0,1,1,637,70,1.45,0,0,0
12,291325,22908,35,21,23,141,468523.8,111.7620261,6.629,3.94,162.09,-2.805844087,0,0,1,0,672,78.9,1,1,0,1
37,291207,22896,60,21,23,181,482429.54,74.24054568,3.115,3.94,189.82,2.836358176,0,0,1,0,810,80,1.1,0,0,0
13,291169,22895,36,21,23,141,385468.93,120.7915847,6.029,3.94,151.48,-3.516567987,0,0,1,0,648,80,1,1,0,1
12,291119,22892,34,21,22,141,482260.94,105.6454571,7.094,3.94,173.35,-0.314447747,0,1,0,0,749,80,1,1,0,1
14,291074,22886,37,21,23,181,703736,115.4790411,4.5,3.94,153.35,-4.146710947,0,1,0,0,686,75,1.1,1,0,1
27,291059,22885,49,20,22,181,289044.03,87.43456918,4,4.5,154.94,2.456633821,0,0,1,0,701,64.7,1.1,1,0,1
17,291031,22884,39,21,22,141,270303.57,93.99556319,3.701,3.94,158.16,-0.241080652,0,0,1,0,765,65.2,1,1,0,1
28,291013,22883,50,20,22,141,357854.89,97.50503695,4,4.5,158.94,2.366409899,0,0,1,0,652,75,1,1,0,1
14,290960,22878,36,20,22,181,453301.6,108.3878001,6.229,4.5,151.48,-3.516567987,1,0,0,0,671,75,1.1,1,0,1
17,290926,22874,39,21,22,181,185950.22,94.44565131,5.201,3.94,158.16,-0.241080652,1,0,0,1,670,65,1.55,1,0,1
37,290900,22872,60,20,23,141,209969.03,67.79413714,4.065,4.5,189.82,2.836358176,1,0,0,1,690,68.3,1.45,0,0,0
12,290823,22869,34,20,22,141,392818.53,92.12103176,7.544,4.5,173.35,-0.314447747,0,0,1,0,659,72.7,1,1,0,1
11,290810,22868,33,21,22,181,530597.44,85.86860122,7.822,3.94,180.52,0.836858663,0,1,0,0,773,67,1.1,1,0,1
15,290795,22866,37,20,22,181,336672.3,99.46313969,5.473,4.5,153.35,-4.146710947,0,0,1,0,794,70.5,1.1,1,0,1
11,290779,22865,33,20,22,141,388682.55,107.243041,8.072,4.5,180.52,0.836858663,0,0,1,0,664,90,2,1,0,1
22,290767,22864,44,20,22,141,278653.49,114.9496425,3,4.5,150.91,1.875514938,0,0,1,0,686,75,1,1,0,1
38,290733,22861,60,20,22,141,464418.44,75.56992752,6,4.5,189.82,2.836358176,0,0,1,0,639,78.3,1,0,0,0
38,290675,22857,60,20,22,181,175160.28,64.45367365,3.766,4.5,189.82,2.836358176,0,0,1,0,642,56.1,1.1,0,0,0
13,290625,22855,35,20,22,141,516659.59,110.431142,2.5,4.5,162.09,-2.805844087,0,0,1,0,636,80,1,1,0,1
38,290601,22853,60,20,22,180,639530.3,97.90904913,2,4.5,189.82,2.836358176,0,1,0,0,735,80,1.1,0,0,0
36,290562,22852,58,20,22,181,592507.22,89.51483274,4.5,4.5,188.37,2.868593825,0,0,1,0,760,80,1.1,1,0,1
16,290525,22851,38,20,22,141,259934.54,78.54585647,5.039,4.5,158.77,-3.339549297,0,0,1,0,651,57.8,1,1,0,1
38,290508,22850,60,21,22,181,412349.52,101.9574082,3,3.94,189.82,2.836358176,0,0,1,0,696,90,0,0,0,0
38,290452,22846,60,20,22,141,172722.36,75.21434662,3.316,4.5,189.82,2.836358176,0,0,1,0,680,80,1,0,0,0
11,290413,22845,33,20,22,141,183942.28,96.62637132,8.022,4.5,180.52,0.836858663,0,1,0,0,692,81.4,2,1,0,1
38,290390,22842,60,20,22,181,338071.9,88.52392548,3.566,4.5,189.82,2.836358176,0,0,1,0,731,89.8,2.1,0,0,0
38,290341,22838,60,20,22,180,406550.75,65.65574766,3.816,4.5,189.82,2.836358176,0,0,1,0,706,65.4,1.1,0,0,0
15,290295,22835,37,20,22,140,299613.51,111.2040753,2,4.5,153.35,-4.146710947,0,0,1,0,649,75,1,1,0,1
38,290279,22834,60,20,22,140,313449.2,83.34341897,2,4.5,189.82,2.836358176,0,0,1,0,652,67.9,1,0,0,0
14,290213,22829,36,20,22,180,664705.94,109.2686083,5.629,4.5,151.48,-3.516567987,0,1,0,0,645,75,1.1,1,0,1
13,290189,22827,35,20,22,140,181203.66,101.22766,6.529,4.5,162.09,-2.805844087,1,0,0,0,700,75,1,1,0,1
13,290167,22825,35,20,22,140,393399.04,113.8082887,6.479,4.5,162.09,-2.805844087,0,0,1,0,756,87.8,2,1,0,1
14,290148,22823,37,21,23,141,510747.68,118.8348234,5.323,3.94,153.35,-4.146710947,0,1,0,0,787,80,1,1,0,1
15,290133,22822,36,20,21,140,356999.67,114.5090461,5.529,4.5,151.48,-3.516567987,0,0,1,0,691,80,1,1,0,1
16,290117,22821,37,20,21,140,248941.91,80.84727403,5.173,4.5,153.35,-4.146710947,0,0,1,0,700,57.5,1,1,0,1
34,290048,22812,55,19,21,180,362091.78,75.48926131,6.125,4.24,180.07,2.422274869,0,0,1,0,690,65.7,1.1,1,0,1
39,290000,22810,60,19,21,140,282431.38,70.32395181,3.265,4.24,189.82,2.836358176,0,0,1,0,710,80,1,0,0,0
32,289866,22797,53,19,21,140,231438.31,82.56801119,3.675,4.24,173.17,0.892996155,0,0,1,0,669,75.2,1,0,0,0
34,289805,22793,55,19,21,140,284377.75,73.03625412,5,4.24,180.07,2.422274869,0,0,1,0,760,60.4,1,1,0,1
16,289724,22785,37,19,21,139,315089.96,95.9330295,4.723,4.24,153.35,-4.146710947,0,1,0,0,671,76.1,1,1,0,1
16,289655,22774,37,19,21,139,570113.59,111.1861136,2,4.24,153.35,-4.146710947,0,0,1,0,633,78.9,1,1,0,1
17,289552,22762,38,19,21,139,333527.95,101.8014598,3,4.24,158.77,-3.339549297,0,0,1,0,641,75,1,1,0,1
39,289502,22758,60,19,21,139,126743.35,68.34848905,4.065,4.24,189.82,2.836358176,0,0,1,1,654,75,1.7,0,0,0
11,289462,22757,32,19,21,139,643984.21,87.72483001,7.863,4.24,186.12,1.10416276,0,1,0,0,734,80,1.25,1,0,1
24,289421,22753,60,18,36,139,408928.02,71.26708416,6,4.14,189.82,2.836358176,0,0,1,0,739,80,1.25,0,0,0
24,289385,22751,60,18,36,178,495736.66,78.1018979,3.265,4.14,189.82,2.836358176,1,0,0,0,632,80,1.35,0,0,0
39,289319,22743,60,14,21,134,267965.25,48.86611526,2.615,3.96,189.82,2.836358176,0,0,1,0,711,80,1.5,0,0,0
19,289211,22735,48,27,29,187,837199.15,131.7429379,3.181,4.71,146.45,2.715902885,0,0,1,0,746,80,1.375,0,0,0
12,289191,22734,40,26,28,186,573884.2,123.494521,3.582,4.64,156.21,1.585965512,0,0,1,0,736,78.4,1.625,1,0,1
13,289170,22732,40,25,27,145,225471.2,123.2542015,3.632,5.15,156.21,1.585965512,1,0,0,0,675,80,1.375,1,0,1
16,289109,22726,39,21,23,181,369465.65,116.167166,2,3.94,158.16,-0.241080652,0,1,0,0,670,80,1.1,1,0,1
16,289092,22725,39,21,23,141,240257.48,93.30762489,3.701,3.94,158.16,-0.241080652,1,0,0,0,699,64.7,1,1,0,1
38,289063,22721,60,20,22,140,52418.27,34.59829725,2.916,4.5,189.82,2.836358176,1,0,0,1,704,70,1.45,0,0,0
39,288986,22716,60,17,21,177,593085.74,80.6741078,2,4.62,189.82,2.836358176,0,0,1,0,694,85,2.35,0,0,0
14,288921,22710,35,15,21,135,404769.94,71.23529107,5.579,4.27,162.09,-2.805844087,0,1,0,0,687,70.4,1.5,1,0,1
26,288762,22699,60,34,34,147,63357.24,64.64799969,2.23,3.85,189.82,2.836358176,0,0,1,0,731,80,0,0,0,0
41,288673,22688,60,19,19,137,70414.41,47.33862383,7.25,4.24,189.82,2.836358176,1,0,0,0,585,75,7.25,0,0,0
41,288626,22686,60,19,19,137,168974.05,52.45441947,6.75,4.24,189.82,2.836358176,0,0,0,0,672,66.8,6.75,0,0,0
19,288560,22679,36,17,17,135,285839.95,72.05364424,6.125,4.62,151.48,-3.516567987,0,0,0,0,699,64.9,6.125,1,0,1
25,288448,22670,43,18,18,136,560000,95.8267111,5.875,4.14,156.04,2.694110549,0,0,1,0,654,80,5.875,1,0,1
42,288415,22668,60,18,18,136,251495.61,59.6482974,5,4.14,189.82,2.836358176,0,0,0,0,721,77.8,5,0,0,0
23,288371,22666,41,18,18,76,31701.49,68.12880288,7.375,4.14,161.06,2.682496806,0,0,1,1,645,80,7.375,1,0,1
42,288338,22664,60,18,18,136,96915.43,42.41319384,4.875,4.14,189.82,2.836358176,0,0,0,0,686,54.8,4.875,0,0,0
41,288229,22654,60,19,19,136,76480.03,66.23747028,6.125,4.24,189.82,2.836358176,0,0,1,1,644,79.7,6.125,0,0,0
34,288172,22649,53,19,19,137,151755.03,88.28850215,6.25,4.24,173.17,0.892996155,1,0,0,1,788,80,6.25,1,0,1
29,288129,22647,47,18,18,136,209956.58,111.6402078,6.125,4.14,149.58,1.668182319,0,0,1,0,749,100,6.125,1,0,1
43,288001,22634,60,14,17,135,49784.45,55.96450983,8,3.96,189.82,2.836358176,1,0,0,0,648,80,8,0,0,0
26,287952,22631,60,34,34,147,211055.95,59.30565626,2.398,3.85,189.82,2.836358176,1,0,0,0,765,80,0,0,0,0
42,287892,22627,60,15,18,136,187279.04,33.49007539,5,4.27,189.82,2.836358176,0,0,1,0,771,50.2,5,0,0,0
24,287848,22625,42,15,18,76,139102.97,48.03523474,5.5,4.27,161,3.02949864,0,0,1,0,761,70.5,5.5,1,0,1
42,287821,22623,60,18,18,76,14768.95,2.878522862,5.625,4.14,189.82,2.836358176,0,0,1,0,752,76.8,5.625,0,0,0
41,287684,22615,60,19,19,137,307327.4,66.22176802,5.875,4.24,189.82,2.836358176,0,0,0,0,669,80,5.875,0,0,0
25,287642,22614,44,19,19,136,47214.36,69.63778497,7.75,4.24,150.91,1.875514938,0,0,0,0,651,70,7.75,1,0,1
42,287612,22612,60,18,18,136,97400.67,79.92290604,7.625,4.14,189.82,2.836358176,0,0,1,0,634,95,7.625,0,0,0
41,287542,22605,60,19,19,137,26159.2,55.39389702,7,4.24,189.82,2.836358176,0,0,0,0,664,79.9,7,0,0,0
42,287470,22602,60,18,18,136,30786.2,79.77431032,7.75,4.14,189.82,2.836358176,0,0,1,0,762,95,7.75,0,0,0
43,287415,22599,60,17,17,135,97738.4,62.64331018,7.5,4.62,189.82,2.836358176,1,0,0,0,775,80,7.5,0,0,0
28,287301,22588,45,17,17,75,113927.68,44.03077836,3.25,4.62,154.87,1.639154926,0,1,0,0,696,53.2,3.25,1,0,1
23,287272,22587,40,17,17,75,183940.33,86.2472998,7.875,4.62,156.21,1.585965512,0,0,0,1,643,80,7.875,1,0,1
26,287248,22586,60,34,34,145,121263.95,52.29625794,2,3.85,189.82,2.836358176,0,0,1,0,756,58,0,0,0,0
26,287213,22584,60,34,34,145,231763.19,68.06948508,2,3.85,189.82,2.836358176,0,0,1,0,710,79,0,0,0,0
26,287174,22582,60,34,34,145,268194.03,66.82842208,2,3.85,189.82,2.836358176,0,1,0,0,770,75,0,0,0,0
26,287147,22581,60,34,34,145,93254.51,72.28889612,2,3.85,189.82,2.836358176,0,1,0,1,768,80,0,0,0,0
24,287109,22576,52,11,28,131,49287.62,62.15267239,8.95,3.83,161.13,1.081049418,0,0,1,0,520,78.6,8.95,1,0,1
29,287084,22575,57,17,28,57,3415.27,2.979230146,6.95,4.62,187.2,2.556051733,0,0,1,0,546,54.6,6.95,0,0,0
32,287054,22574,60,21,28,141,157245.72,83.98948488,5.95,3.94,189.82,2.836358176,1,0,0,1,756,90,5.95,0,0,0
32,287021,22573,60,24,28,144,63622.93,68.13869571,8.45,4.86,189.82,2.836358176,0,0,1,1,622,63.6,8.45,0,0,0
32,286988,22572,60,20,28,140,45440.94,73.36054115,6.25,4.5,189.82,2.836358176,0,0,1,0,618,82.3,6.25,0,0,0
32,286933,22570,60,19,28,140,58968.6,66.04482671,5.95,4.24,189.82,2.836358176,0,0,0,1,693,78.3,5.95,0,0,0
32,286900,22569,60,19,28,139,64495.15,72.26531341,6.25,4.24,189.82,2.836358176,1,0,0,0,641,85,6.25,0,0,0
32,286822,22565,60,17,28,77,49927.71,20.98193017,5.5,4.62,189.82,2.836358176,0,0,1,0,713,56.9,5.5,0,0,0
32,286789,22564,60,16,28,137,68415.45,50.89063009,5.5,3.86,189.82,2.836358176,0,0,1,0,647,74,5.5,0,0,0
32,286756,22563,60,16,28,136,62480.12,58.17720361,6,3.86,189.82,2.836358176,0,0,1,0,546,80,6,0,0,0
32,286717,22561,60,15,28,135,159018.89,56.29231287,6.5,4.27,189.82,2.836358176,0,0,1,0,528,80,6.5,0,0,0
11,286684,22560,39,14,28,134,296037.12,72.89090507,6.5,3.96,158.16,-0.241080652,0,0,1,0,715,80,6.5,1,0,1
32,286672,22559,60,14,28,134,97279.34,53.21955113,6,3.96,189.82,2.836358176,0,0,0,0,545,80,6,0,0,0
32,286639,22558,60,13,28,134,93211.88,54.8587996,6.5,3.54,189.82,2.836358176,0,0,1,0,550,85,6.5,0,0,0
32,286606,22557,60,13,28,134,103206.78,49.33679402,5.5,3.54,189.82,2.836358176,0,0,0,0,683,78.8,5.5,0,0,0
25,286558,22554,53,11,28,92,47798.35,35.03487894,6.375,3.83,173.17,0.892996155,0,0,1,0,700,64.5,6.375,1,0,1
32,286532,22553,60,10,28,130,104227.39,50.74281179,7.25,3.63,189.82,2.836358176,1,0,0,0,713,85,7.25,0,0,0
32,286495,22551,60,8,28,129,40310.3,28.77189933,7.375,5.42,189.82,2.836358176,0,0,1,0,708,69.4,7.375,0,0,0
28,286462,22550,56,8,28,128,73851.24,49.28446731,7.375,5.42,181.43,1.717052906,0,0,1,0,673,85,7.375,1,0,1
32,286433,22549,60,7,28,87,17344.25,16.38100543,7.5,5.07,189.82,2.836358176,0,0,1,0,701,52.2,7.5,0,0,0
32,286400,22548,60,8,28,128,84313.68,43.02366852,7.5,5.42,189.82,2.836358176,0,0,1,0,652,80,7.5,0,0,0
32,286367,22547,60,15,28,76,146208.44,55.69100944,5.75,4.27,189.82,2.836358176,1,0,0,1,588,80.7,5.75,0,0,0
11,286334,22546,39,11,28,72,266646.51,70.3069571,6.25,3.83,158.16,-0.241080652,0,0,1,1,778,85,6.25,1,0,1
32,286322,22545,60,9,28,129,53757.06,45.29838214,6.95,4.86,189.82,2.836358176,1,0,0,0,693,90,6.95,0,0,0
32,286260,22542,60,19,28,120,28643.85,19.53024939,5.875,4.24,189.82,2.836358176,1,0,0,0,748,76.2,5.875,0,0,0
32,286220,22540,60,19,28,140,105871.91,68.00274418,5.95,4.24,189.82,2.836358176,1,0,0,0,667,80,5.95,0,0,0
12,286157,22538,40,19,28,40,143490.24,95.02958512,5.625,4.24,156.21,1.585965512,1,0,0,0,745,83.5,5.625,0,0,0
24,286130,22535,52,18,28,78,90652.39,81.51652893,5.95,4.14,161.13,1.081049418,1,0,0,0,594,80,5.95,1,0,1
32,286105,22534,60,18,28,78,71882.27,29.75989563,5.5,4.14,189.82,2.836358176,0,0,1,0,712,74,5.5,0,0,0
32,286038,22531,60,17,28,138,96480.29,67.56259552,6.5,4.62,189.82,2.836358176,0,0,1,1,760,85,6.5,0,0,0
32,286005,22530,60,17,28,137,343481.57,66.26876132,5.95,4.62,189.82,2.836358176,0,0,1,0,736,85,5.95,0,0,0
